Column1,Numeric_Labels
म्याग्दी,5
को,0
तातोपानी,0
मा,0
‘,0
बाथ,0
टब,0
’,0
रिजर्भ,0
गरेर,0
नुहाउन,0
पाइने,0
अर्,0
को,0
विवाद,0
अगाडि,0
आयो,0
",",0
उत्तरी,0
शान,0
मा,0
रहेका,0
नेपाली,0
ले,0
बनाए,0
को,0
दुर्गा,5
मन्दिर,6
प्रांगण,0
मा,0
बौद्धमार्गी,0
नेपालीभाषी,0
ले,0
दुर्गा,0
माता,0
को,0
जत्रै,0
गौतम,0
बुद्ध,0
को,0
प्रति,0
मा,0
पनि,0
राख्न,0
पाउनुपर्छ,0
भने,0
।,0
तस्बिर,0
मा,0
अनुराग,1
कश्यप,2
भन्छन्,0
",",0
‘,0
कभी,0
कभी,0
लगता,0
है,0
",",0
अपुन,0
हि,0
भगवान,0
हैं,0
।,0
मन्त्री,0
हरूले,0
यसपटक,0
ठूलो,0
परिमाण,0
को,0
सुनचाँदी,0
दाइजो,0
देखाए,0
को,0
धेरै,0
लाई,0
खट्के,0
को,0
थियो,0
।,0
त्यस,0
बीच,0
उनी,0
सहित,0
बर्मेली,0
निर्वा,0
सित,0
सरकारका,0
प्रतिनिधि,0
ले,0
नेपाल,5
का,0
तत्कालीन,0
प्रधानमन्त्री,0
",",0
राजनीतिक,0
दलका,0
नेता,0
सँग,0
भेटघाट,0
",",0
छलफल,0
र,0
अन्तर्क्रिया,0
गरे,0
।,0
बर्मा,5
मा,0
उन,0
ले,0
धेरै,0
स,0
मय,0
बिताइन्,0
।,0
कोल,0
रुँघेर,0
बस्दै,0
देवमाया,1
का,0
',0
बलिया,0
',0
दिन,0
गए,0
।,0
भोलि,0
जान्छु,0
।,0
सानेपा,5
स्थित,0
मेरा,0
साइकल,0
पसले,0
ले,0
तत्काल,0
मर्मतका,0
पाटो,0
बन्दोबस्त,0
गरिदिँदै,0
आवश्यक,0
केही,0
जान,0
कारी,0
युट्युब,0
बाट,0
डाउनलोड,0
गर्न,0
लगाए,0
।,0
कांग्रेस,3
उम्मेदवार,0
लाई,0
हराउन,0
उन,0
लाई,0
उठाइए,0
को,0
रहेछ,0
।,0
शाही,1
यो,0
आरोप,0
अस्वीकार,0
गर्छन्,0
।,0
त्यस्ता,0
गोतामे,1
ले,0
२०४६,0
साल,0
को,0
परिवर्तन,0
देख्न,0
पाएनन्,0
।,0
कारोवार,0
भएका,0
कूल,0
दश,0
उपसमूह,0
मध्ये,0
आज,0
तीन,0
उपसमूह,0
को,0
शेयर,0
घटे,0
को,0
छ,0
भने,0
सात,0
उपसमूह,0
को,0
शेयर,0
बढे,0
को,0
छ,0
।,0
त्यसै,0
अष्टसाहस्रिका,0
प्रज्ञापारमिता,0
लाई,0
कोन्ज,1
ले,0
अंग्रेजी,0
मा,0
अनुवाद,0
गरे,0
।,0
कामपा,3
ले,0
आज,0
पत्रकार,0
सम्मेलन,0
मार्फत,0
गए,0
को,0
६,0
महिना,0
को,0
अवधि,0
मा,0
कामपा,3
ले,0
गरे,0
को,0
काम,0
को,0
प्रगति,0
विवरण,0
सार्वजनिक,0
गर्दै,0
सो,0
कुरा,0
को,0
जान,0
कारी,0
दिए,0
को,0
हो,0
।,0
आफैं,0
बदलिनु,0
पर्ने,0
कुनै,0
कारण,0
छैन,0
।,0
गत,0
संकरण,0
को,0
उपाधि,0
चेन्नई,3
सुपर,4
किंग्स,4
ले,0
जिते,0
को,0
थियो,0
।,0
दक्षिण,0
एसियाली,0
फुटबल,0
प्रतियोगिता,0
र,0
ओलम्पिक,0
छनोट,0
को,0
तयारी,0
मा,0
रहे,0
को,0
नेपाल,3
ले,0
उक्त,0
प्रतियोगिता,0
लाई,0
तयारीका,0
रूपमा,0
लिए,0
को,0
छ,0
।,0
‘,0
अनसनका,0
कारण,0
छुटाउनु,0
भएको,0
रैछ,0
।,0
तर,0
",",0
सभामुख,0
पौडेल,1
ले,0
तपाई,0
जुन,0
ठाउँ,0
मा,0
बस्नु,0
भएको,0
छ,0
",",0
त्यही,0
ठाउँ,0
बाट,0
विद्येयक,0
प्रस्तुत,0
गर्नुस,0
भनेर,0
मन्त्री,0
लाई,0
भन्नु,0
भयो,0
।,0
सोमबार,0
सम्पन्न,0
आठौँ,0
बार्षिक,0
साधारण,0
सभा,0
ले,0
चुक्ता,0
पुँ,0
जीको,0
६,0
.,0
८५,0
प्रतिशत,0
ले,0
हुन,0
आउने,0
७०,0
करोड,0
४५,0
लाख,0
५८,0
हजार,0
रुपैयाँ,0
को,0
नगद,0
लाभांश,0
पारित,0
गरे,0
को,0
हो,0
।,0
अगाडि,0
को,0
पाटो,0
मा,0
राखेर,0
लैजान,0
मन,0
गर्दै,0
मेरानिम्ति,0
अर्,0
को,0
आश्चर्य,0
मध्यकाल,0
मै,0
तिब्बत,5
हुँदै,0
बेइजिङ,5
पुगेका,0
उनी,0
त,0
मेरै,0
थलो,0
ललितपुर,5
का,0
प्रतिभा,0
रहेछन्,0
।,0
अहिले,0
को,0
मूल,0
प्रश्न,0
",",0
विमानस्थल,0
निर्माणका,0
लागि,0
थोरै,0
जग्गा,0
चाहिने,0
भए,0
पनि,0
पर्यटन,3
मन्त्रालय,4
ले,0
किन,0
२५५६,0
हेक्टर,0
जग्गा,0
को,0
रूख,0
काट्ने,0
आदेशका,0
लागि,0
वन,3
मन्त्रालय,4
लाई,0
पत्र,0
पठायो,0
भन्ने,0
हो,0
।,0
अरनि,1
को,0
चीन,5
सम्म,0
पुग्दाका,0
सन्दर्भ,0
पनि,0
रमाइला,0
छन्,0
।,0
‘,0
यदि,0
आ,0
मा,0
वा,0
बुवा,0
विदेशी,0
छन्,0
भने,0
उक्त,0
नागरिकका,0
सन्तान,0
ले,0
अंगिकृत,0
नागरिकता,0
पाउने,0
छन्,0
तर,0
विधेयक,0
अहिले,0
सम्म,0
संसद,0
बाट,0
पारित,0
भएको,0
छैन,0
चाँडै,0
नै,0
पास,0
हुन्छ,0
भन्ने,0
जान,0
कारी,0
हामी,0
ले,0
पाएका,0
छौं,0
",",0
त्यसै,0
ले,0
नागरिकता,0
नभएका,0
हरू,0
केहीदिन,0
मै,0
यस,0
समस्या,0
बाट,0
छुटकारा,0
पाउनु,0
हुनेछ,0
भन्ने,0
हामी,0
ले,0
विश्वास,0
लिएका,0
छौं,0
।,0
भोलि,0
माघ,0
११,0
गते,0
को,0
संसद,0
बैठक,0
भन्दा,0
अगाडि,0
सभामुख,0
ले,0
आफू,0
हरूलाई,0
बोलाएर,0
छलफल,0
गर्ने,0
भन्ने,0
अपेक्षा,0
आफू,0
हरूको,0
रहे,0
को,0
पनि,0
थापा,1
ले,0
सुनाए,0
।,0
पन्ध्र,0
मिनेट,0
दुरी,0
को,0
घर-माइती,0
कहिल्यै,0
एक्लै,0
हिँडिनन्,0
देवमाया,1
गत,0
मंसिर,0
मा,0
तेस्रोपटक,0
टेन्डर,0
आह्वान,0
गर्दा,0
तीन,0
कम्पनी,0
ले,0
सहभागिता,0
जनाएका,0
मा,0
दुई,0
कम्पनी,0
प्राविधिक,0
रूप,0
मै,0
अयोग्य,0
ठहरिए,0
।,0
त्यही,0
गर्ने,0
र,0
सिफारिस,0
मा,0
बैना,0
दिने,0
ले,0
नैतिक,0
जिम्मेवारीमात्र,0
लिनु,0
पर्ने,0
",",0
पहिलो,0
किस्ता,0
पठाउने,0
को,0
पनि,0
नैतिकता,0
जिम्मेवारीमात्र,0
हुने,0
अनि,0
अन्तिम,0
किस्ता,0
पठाउने,0
लाई,0
हदै,0
सम्मको,0
कारबाही,0
गर्ने,0
?,0
माइली,0
बुहारी,0
",",0
कान्छा,0
छोरा-बुहारी,0
",",0
नातिनीका,0
साथ,0
मा,0
आ,0
मा,0
चोककुमारी,1
।,0
निर्धारित,0
समय,0
भन्दा,0
१५,0
मिनेट,0
ढिला,0
मन्त्री,0
बाँस्कोटा,1
हल,0
मा,0
छिरे,0
।,0
राष्ट्रपति,0
लाई,0
१८,0
करोड,0
को,0
गाडी,0
मा,0
र,0
डेढ,0
अर्ब,0
को,0
हेलिकप्टर,0
मा,0
चढाएर,0
भोगविलास,0
को,0
जीवन,0
मा,0
पूरानो,0
दरबार,0
लाई,0
जितेर,0
भोगविलास,0
को,0
नयाँ,0
दरबार,0
बनाउन,0
खोजे,0
को,0
बताए,0
।,0
नेपाली,0
राजनीति,0
मा,0
यी,0
दुवै,0
को,0
योगदान,0
पञ्चायत,0
विरुद्ध,0
संघर्ष,0
मा,0
हो,0
।,0
एकदिवसीय,0
विश्वकप,0
कारण,0
यस,0
पटक,0
आईपीएल,0
२३,0
मार्च,0
देखि,0
सुरू,0
हुनेछ,0
।,0
अमेरिका,5
को,0
विभिन्न,0
शहर,0
हरूमा,0
आफ्नो,0
प्रस्तुति,0
दिने,0
क्रम,0
मा,0
गायक,0
एवम्,0
संगीतकार,0
कालिप्रसाद,1
बाँस्कोटा,2
ले,0
आईतबार,0
टेक्सास,5
को,0
लवक,5
मा,0
दर्शक,0
लाई,0
तताए,0
।,0
पूर्व,0
मा,0
विराटनगर,5
र,0
जनकपुर,5
बाट,0
दुईतर्फी,0
प्रवेशविन्द,0
बाट,0
दुईतर्फी,0
उडान,0
गर्न,0
सहमति,0
त्यतिबेला,0
भएको,0
थियो,0
।,0
सिनेमा,0
मा,0
सन्तोष,1
अधिकारी,2
सह-निर्माता,0
को,0
रुपमा,0
रहेका,0
छन्,0
भने,0
निरज,1
कंडेल,2
छायांकन,0
गर्ने,0
छन्,0
।,0
परराष्ट्रमन्त्री,0
प्रदीप,1
ज्ञवाली,2
ले,0
केहीबेर,0
अघि,0
ट्वीट,0
गर्दै,0
डावोस,5
पुगे,0
को,0
जान,0
कारी,0
दिएका,0
हुन्,0
।,0
प्रदेश,3
५,4
सरकार,4
ले,0
प्रदेशसभा,0
मा,0
पेश,0
गरे,0
को,0
प्रसारण,0
विधेयक,0
फिर्ता,0
गर्न,0
पत्रकार,0
हरूले,0
माग,0
गरेका,0
छन्,0
।,0
विशेष,3
अदालत,4
लाई,0
टाटा,0
कार,0
दिलाए,0
।,0
संसद,0
को,0
राज्य,0
व्यवस्था,0
समिति,0
मा,0
नागरिकता,0
ऐन,0
संशोधन,0
गर्न,0
बने,0
को,0
विधेयक,0
माथि,0
दफावार,0
छलफल,0
चलिरहे,0
को,0
छ,0
।,0
संसद,0
मा,0
अझै,0
पनि,0
७५,0
प्रतिशत,0
मात्र,0
जननिर्वाचित,0
प्रतिनिधि,0
र,0
बाँ,0
की,0
२५,0
प्रतिशत,0
सेना,0
को,0
उपस्थिति,0
छ,0
।,0
बिसौ,0
लाख,0
तिरेर,0
टुरीस्ट,0
भिसा,0
मा,0
आउने,0
र,0
काम,0
गर्ने,0
सपना,0
अस्ट्रेलिया,5
मा,0
नदेखे,0
हुन्छ,0
।,0
‘,0
मल्लकालीन,0
थ्यासफू,0
मा,0
‘,0
लूँ,0
देवरः,0
’,0
भनेर,0
लेखिए,0
को,0
कुरा,0
आए,0
को,0
छ,0
।,0
अ,0
स्टार,0
इज,0
वर्न,0
(,0
म्याटी,1
लिबेटक्यू,2
),0
५६,0
निर्धारण,0
गरिए,0
को,0
छ,0
।,0
घर,0
भित्र,0
कहिलेकाहीँ,0
एक,0
पेग,0
मात्र,0
",",0
’,0
उन,0
ले,0
भने,0
",",0
',0
दरबारमार्ग,5
मा,0
त्यत्रो,0
बस्दा,0
पनि,0
म,0
डिस्,0
को,0
र,0
दोहोरी,0
कहिल्यै,0
गइनँ,0
।,0
ब्यालेन्स,0
